id,name,category,year,parts,img_link,set_link,raw_price,mean_price
40554-1,Jake Sully & his Avatar,Brickheadz,2022.0,246.0,/sets/40554-1/105745.jpg/180x180p.jpg,/sets/40554-1/jake-sully-his-avatar/,"['\n$249.95\n', '\n$19.99\n', '\n$35.70\n', '\n$249.95\n', '\n$19.99\n', '\n$35.70\n']",101.88
40545-1,Koi Fish,Brickheadz,2022.0,203.0,/sets/40545-1/104420.jpg/180x180p.jpg,/sets/40545-1/koi-fish/,"['\n$30.00\n', '\n$14.99\n', '\n$29.75\n', '\n$30.00\n', '\n$14.99\n', '\n$29.75\n']",24.91
41603-1,Kylo Ren,Brickheadz,2018.0,130.0,/sets/41603-1/850.jpg/180x180p.jpg,/sets/41603-1/kylo-ren/,"['\n$35.00\n', '\n$22.00\n', '\n$35.00\n', '\n$22.00\n']",28.5
75232-1,Kylo Ren & Sith Trooper,Brickheadz,2019.0,240.0,/sets/75232-1/20936.jpg/180x180p.jpg,/sets/75232-1/kylo-ren-sith-trooper/,"['\n$28.00\n', '\n$28.00\n']",28.0
40492-1,La Catrina,Brickheadz,2021.0,141.0,/sets/40492-1/90398.jpg/180x180p.jpg,/sets/40492-1/la-catrina/,"['\n$399.95\n', '\n$23.99\n', '\n$19.07\n', '\n$399.95\n', '\n$23.99\n', '\n$19.07\n']",147.67
40367-1,Lady Liberty,Brickheadz,2019.0,153.0,/sets/40367-1/918.jpg/180x180p.jpg,/sets/40367-1/lady-liberty/,"['\n$18.44\n', '\n$9.99\n', '\n$13.50\n', '\n$18.44\n', '\n$9.99\n', '\n$13.50\n']",13.98
40540-1,Lion Dance Guy,Brickheadz,2022.0,239.0,/sets/40540-1/95809.jpg/180x180p.jpg,/sets/40540-1/lion-dance-guy/,"['\n$18.72\n', '\n$18.99\n', '\n$9.99\n', '\n$18.00\n', '\n$18.72\n', '\n$18.99\n', '\n$9.99\n', '\n$18.00\n']",16.42
41487-1,Lloyd,Brickheadz,2017.0,102.0,/sets/41487-1/17542.jpg/180x180p.jpg,/sets/41487-1/lloyd/,"['\n$58.51\n', '\n$58.51\n']",58.51
40436-1,Lucky Cat,Brickheadz,2020.0,134.0,/sets/40436-1/16397.jpg/180x180p.jpg,/sets/40436-1/lucky-cat/,"['\n$35.99\n', '\n$24.95\n', '\n$18.00\n', '\n$35.99\n', '\n$24.95\n', '\n$18.00\n']",26.31
41627-1,Luke Skywalker & Yoda,Brickheadz,2018.0,215.0,/sets/41627-1/2686.jpg/180x180p.jpg,/sets/41627-1/luke-skywalker-yoda/,"['\n$44.63\n', '\n$44.63\n']",44.63
40541-1,Manchester United Go Brick Me,Brickheadz,2022.0,530.0,/sets/40541-1/105673.jpg/180x180p.jpg,/sets/40541-1/manchester-united-go-brick-me/,"['\n$172.00\n', '\n$40.45\n', '\n$19.99\n', '\n$24.78\n', '\n$172.00\n', '\n$40.45\n', '\n$19.99\n', '\n$24.78\n']",64.3
41611-1,Marty McFly & Doc Brown,Brickheadz,2018.0,240.0,/sets/41611-1/9837.jpg/180x180p.jpg,/sets/41611-1/marty-mcfly-doc-brown/,"['\n$60.71\n', '\n$60.71\n']",60.71
41488-1,Master Wu,Brickheadz,2017.0,89.0,/sets/41488-1/15977.jpg/180x180p.jpg,/sets/41488-1/master-wu/,"['\n$48.59\n', '\n$48.59\n']",48.59
41624-1,Mickey Mouse,Brickheadz,2018.0,109.0,/sets/41624-1/10628.jpg/180x180p.jpg,/sets/41624-1/mickey-mouse/,"['\n$94.99\n', '\n$85.00\n', '\n$94.99\n', '\n$85.00\n']",90.0
41625-1,Minnie Mouse,Brickheadz,2018.0,129.0,/sets/41625-1/10636.jpg/180x180p.jpg,/sets/41625-1/minnie-mouse/,"['\n$108.88\n', '\n$99.00\n', '\n$108.88\n', '\n$99.00\n']",103.94
40381-1,Monkey King,Brickheadz,2020.0,175.0,/sets/40381-1/69110.jpg/180x180p.jpg,/sets/40381-1/monkey-king/,"['\n$30.00\n', '\n$18.00\n', '\n$30.00\n', '\n$18.00\n']",24.0
40274-1,Mr. Claus & Mrs. Claus,Brickheadz,2018.0,341.0,/sets/40274-1/4845.jpg/180x180p.jpg,/sets/40274-1/mr-claus-mrs-claus/,"['\n$40.00\n', '\n$40.00\n']",40.0
41613-1,Mr. Incredible & Frozone,Brickheadz,2018.0,160.0,/sets/41613-1/3024.jpg/180x180p.jpg,/sets/41613-1/mr-incredible-frozone/,"['\n$29.50\n', '\n$29.50\n']",29.5
41631-1,Newt Scamander & Gellert Grindelwald,Brickheadz,2018.0,247.0,/sets/41631-1/5750.jpg/180x180p.jpg,/sets/41631-1/newt-scamander-gellert-grindelwald/,"['\n$100.84\n', '\n$100.84\n']",100.84
40490-1,Ninjago 10,Brickheadz,2021.0,406.0,/sets/40490-1/89735.jpg/180x180p.jpg,/sets/40490-1/ninjago-10/,"['\n$46.85\n', '\n$39.85\n', '\n$39.90\n', '\n$46.85\n', '\n$39.85\n', '\n$39.90\n']",42.2
ITBH-1,Nonnie - Inside Tour 2017 Edition,Brickheadz,2017.0,0.0,/sets/itbh-1/16047.jpg/180x180p.jpg,/sets/ITBH-1/nonnie-inside-tour-2017-edition/,[],0.0
40425-1,Nutcracker,Brickheadz,2020.0,180.0,/sets/40425-1/72650.jpg/180x180p.jpg,/sets/40425-1/nutcracker/,"['\n$18.95\n', '\n$14.99\n', '\n$14.00\n', '\n$18.95\n', '\n$14.99\n', '\n$14.00\n']",15.98
40547-1,Obi-Wan Kenobi & Darth Vader,Brickheadz,2022.0,260.0,/sets/40547-1/103036.jpg/180x180p.jpg,/sets/40547-1/obi-wan-kenobi-darth-vader/,"['\n$169.99\n', '\n$19.99\n', '\n$39.67\n', '\n$169.99\n', '\n$19.99\n', '\n$39.67\n']",76.55
41614-1,Owen & Blue,Brickheadz,2018.0,234.0,/sets/41614-1/15891.jpg/180x180p.jpg,/sets/41614-1/owen-blue/,"['\n$40.00\n', '\n$40.00\n']",40.0
41622-1,Peter Venkman & Slimer,Brickheadz,2018.0,228.0,/sets/41622-1/4639.jpg/180x180p.jpg,/sets/41622-1/peter-venkman-slimer/,"['\n$60.23\n', '\n$60.23\n']",60.23
40546-1,Poodle,Brickheadz,2022.0,304.0,/sets/40546-1/104428.jpg/180x180p.jpg,/sets/40546-1/poodle/,"['\n$27.00\n', '\n$29.59\n', '\n$14.99\n', '\n$19.82\n', '\n$27.00\n', '\n$29.59\n', '\n$14.99\n', '\n$19.82\n']",22.85
41628-1,Princess Leia Organa,Brickheadz,2018.0,124.0,/sets/41628-1/2691.jpg/180x180p.jpg,/sets/41628-1/princess-leia-organa/,"['\n$33.99\n', '\n$45.00\n', '\n$33.99\n', '\n$45.00\n']",39.5
40560-1,Professors of Hogwarts,Brickheadz,2022.0,605.0,/sets/40560-1/101327.jpg/180x180p.jpg,/sets/40560-1/professors-of-hogwarts/,"['\n$40.99\n', '\n$39.99\n', '\n$59.90\n', '\n$40.99\n', '\n$39.99\n', '\n$59.90\n']",46.96
40349-1,Puppy,Brickheadz,2019.0,147.0,/sets/40349-1/10862.jpg/180x180p.jpg,/sets/40349-1/puppy/,"['\n$14.99\n', '\n$19.29\n', '\n$14.99\n', '\n$19.29\n']",17.14
40353-1,"Reindeer, Elf & Elfie",Brickheadz,2019.0,281.0,/sets/40353-1/21977.jpg/180x180p.jpg,/sets/40353-1/reindeer-elf-elfie/,"['\n$24.99\n', '\n$24.99\n']",24.99
41602-1,Rey,Brickheadz,2018.0,119.0,/sets/41602-1/15563.jpg/180x180p.jpg,/sets/41602-1/rey/,"['\n$11.05\n', '\n$25.00\n', '\n$11.05\n', '\n$25.00\n']",18.02
41489-1,Rey & Kylo Ren,Brickheadz,2017.0,250.0,/sets/41489-1/15567.jpg/180x180p.jpg,/sets/41489-1/rey-kylo-ren/,[],0.0
40559-1,Road Runner & Wile E. Coyote,Brickheadz,2022.0,205.0,/sets/40559-1/96995.jpg/180x180p.jpg,/sets/40559-1/road-runner-wile-e-coyote/,"['\n$28.61\n', '\n$19.99\n', '\n$25.28\n', '\n$28.61\n', '\n$19.99\n', '\n$25.28\n']",24.63
41587-1,Robin,Brickheadz,2017.0,101.0,/sets/41587-1/11830.jpg/180x180p.jpg,/sets/41587-1/robin/,"['\n$22.50\n', '\n$22.50\n']",22.5
41621-1,Ron Weasley & Albus Dumbledore,Brickheadz,2018.0,245.0,/sets/41621-1/11352.jpg/180x180p.jpg,/sets/41621-1/ron-weasley-albus-dumbledore/,"['\n$121.09\n', '\n$121.09\n']",121.09
40352-1,Scarecrow,Brickheadz,2019.0,177.0,/sets/40352-1/19824.jpg/180x180p.jpg,/sets/40352-1/scarecrow/,"['\n$24.97\n', '\n$14.87\n', '\n$24.97\n', '\n$14.87\n']",19.92
40477-1,"Scrooge McDuck, Huey, Dewey & Louie",Brickheadz,2021.0,340.0,/sets/40477-1/87615.jpg/180x180p.jpg,/sets/40477-1/scrooge-mcduck-huey-dewey-louie/,"['\n$24.99\n', '\n$37.90\n', '\n$24.99\n', '\n$37.90\n']",31.44
40380-1,Sheep,Brickheadz,2020.0,192.0,/sets/40380-1/33572.jpg/180x180p.jpg,/sets/40380-1/sheep/,"['\n$21.49\n', '\n$14.95\n', '\n$14.40\n', '\n$21.49\n', '\n$14.95\n', '\n$14.40\n']",16.95
6270050-1,Shimao Brickheadz,Brickheadz,2018.0,110.0,/sets/6270050-1/17524.jpg/180x180p.jpg,/sets/6270050-1/shimao-brickheadz/,"['\n$272.73\n', '\n$272.73\n']",272.73
40441-1,Shorthair Cat and Kitten,Brickheadz,2021.0,250.0,/sets/40441-1/78554.jpg/180x180p.jpg,/sets/40441-1/shorthair-cat-and-kitten/,"['\n$27.89\n', '\n$37.99\n', '\n$14.99\n', '\n$19.80\n', '\n$27.89\n', '\n$37.99\n', '\n$14.99\n', '\n$19.80\n']",25.17
40548-1,Spice Girls Tribute,Brickheadz,2022.0,578.0,/sets/40548-1/98584.jpg/180x180p.jpg,/sets/40548-1/spice-girls-tribute/,"['\n$74.95\n', '\n$84.99\n', '\n$49.99\n', '\n$79.00\n', '\n$74.95\n', '\n$84.99\n', '\n$49.99\n', '\n$79.00\n']",72.23
41497-1,Spider-Man & Venom,Brickheadz,2017.0,144.0,/sets/41497-1/4908.jpg/180x180p.jpg,/sets/41497-1/spider-man-venom/,"['\n$824.46\n', '\n$824.46\n']",824.46
41606-1,Star-Lord,Brickheadz,2018.0,113.0,/sets/41606-1/351.jpg/180x180p.jpg,/sets/41606-1/star-lord/,"['\n$30.00\n', '\n$30.00\n', '\n$30.00\n', '\n$30.00\n']",30.0
66593-1,Star-Lord and Gamora Bundle,Brickheadz,2018.0,0.0,/sets/66593-1/72089.jpg/180x180p.jpg,/sets/66593-1/star-lord-and-gamora-bundle/,[],0.0
40543-1,St. Bernard,Brickheadz,2022.0,236.0,/sets/40543-1/95779.jpg/180x180p.jpg,/sets/40543-1/st-bernard/,"['\n$25.50\n', '\n$16.99\n', '\n$14.99\n', '\n$23.44\n', '\n$25.50\n', '\n$16.99\n', '\n$14.99\n', '\n$23.44\n']",20.23
41612-1,Steve & Creeper,Brickheadz,2018.0,160.0,/sets/41612-1/3442.jpg/180x180p.jpg,/sets/41612-1/steve-creeper/,"['\n$65.00\n', '\n$65.00\n']",65.0
41620-1,Stormtrooper,Brickheadz,2018.0,124.0,/sets/41620-1/4650.jpg/180x180p.jpg,/sets/41620-1/stormtrooper/,"['\n$39.99\n', '\n$32.36\n', '\n$39.99\n', '\n$32.36\n']",36.17
41496-1,Supergirl & Martian Manhunter,Brickheadz,2017.0,231.0,/sets/41496-1/5941.jpg/180x180p.jpg,/sets/41496-1/supergirl-martian-manhunter/,[],0.0
41490-1,Superman & Wonder Woman,Brickheadz,2016.0,210.0,/sets/41490-1/15471.jpg/180x180p.jpg,/sets/41490-1/superman-wonder-woman/,[],0.0
41637-1,Sweet Mayhem,Brickheadz,2019.0,137.0,/sets/41637-1/16595.jpg/180x180p.jpg,/sets/41637-1/sweet-mayhem/,"['\n$94.99\n', '\n$147.76\n', '\n$94.99\n', '\n$147.76\n']",121.38
41610-1,Tactical Batman & Superman,Brickheadz,2018.0,209.0,/sets/41610-1/11332.jpg/180x180p.jpg,/sets/41610-1/tactical-batman-superman/,"['\n$95.00\n', '\n$95.00\n']",95.0
41605-1,Thanos,Brickheadz,2018.0,105.0,/sets/41605-1/11330.jpg/180x180p.jpg,/sets/41605-1/thanos/,"['\n$33.99\n', '\n$38.68\n', '\n$33.99\n', '\n$38.68\n']",36.34
41598-1,The Flash,Brickheadz,2018.0,122.0,/sets/41598-1/826.jpg/180x180p.jpg,/sets/41598-1/the-flash/,"['\n$32.00\n', '\n$45.00\n', '\n$32.00\n', '\n$45.00\n']",38.5
41592-1,The Hulk,Brickheadz,2017.0,93.0,/sets/41592-1/11832.jpg/180x180p.jpg,/sets/41592-1/the-hulk/,"['\n$22.73\n', '\n$22.73\n']",22.73
41588-1,The Joker,Brickheadz,2017.0,151.0,/sets/41588-1/893.jpg/180x180p.jpg,/sets/41588-1/the-joker/,"['\n$29.75\n', '\n$29.75\n']",29.75
75317-1,The Mandalorian & The Child,Brickheadz,2020.0,295.0,/sets/75317-1/56203.jpg/180x180p.jpg,/sets/75317-1/the-mandalorian-the-child/,"['\n$19.99\n', '\n$18.95\n', '\n$19.99\n', '\n$18.95\n']",19.47
40273-1,Turkey,Brickheadz,2018.0,114.0,/sets/40273-1/9612.jpg/180x180p.jpg,/sets/40273-1/turkey/,"['\n$24.99\n', '\n$11.93\n', '\n$24.99\n', '\n$11.93\n']",18.46
40496-1,"Voldemort, Nagini & Bellatrix",Brickheadz,2021.0,344.0,/sets/40496-1/87542.jpg/180x180p.jpg,/sets/40496-1/voldemort-nagini-bellatrix/,"['\n$75.79\n', '\n$24.99\n', '\n$35.95\n', '\n$75.79\n', '\n$24.99\n', '\n$35.95\n']",45.58
40272-1,Witch,Brickheadz,2018.0,151.0,/sets/40272-1/13842.jpg/180x180p.jpg,/sets/40272-1/witch/,"['\n$22.99\n', '\n$14.11\n', '\n$22.99\n', '\n$14.11\n']",18.55
DCBHZ-1,Wonder Woman,Brickheadz,2017.0,145.0,/sets/dcbhz-1/15903.jpg/180x180p.jpg,/sets/DCBHZ-1/wonder-woman/,[],0.0
41599-1,Wonder Woman,Brickheadz,2018.0,143.0,/sets/41599-1/1205.jpg/180x180p.jpg,/sets/41599-1/wonder-woman/,"['\n$31.97\n', '\n$17.06\n', '\n$31.97\n', '\n$17.06\n']",24.52
40553-1,Woody and Bo Peep,Brickheadz,2022.0,296.0,/sets/40553-1/96981.jpg/180x180p.jpg,/sets/40553-1/woody-and-bo-peep/,"['\n$32.00\n', '\n$19.99\n', '\n$38.90\n', '\n$32.00\n', '\n$19.99\n', '\n$38.90\n']",30.3
41635-1,Wyldstyle,Brickheadz,2019.0,134.0,/sets/41635-1/15476.jpg/180x180p.jpg,/sets/41635-1/wyldstyle/,"['\n$74.99\n', '\n$115.00\n', '\n$74.99\n', '\n$115.00\n']",95.0
66643-1,3-in-1 Bundle Pack,City,2020.0,0.0,/sets/66643-1/74025.jpg/180x180p.jpg,/sets/66643-1/3-in-1-bundle-pack/,[],0.0
7635-1,4WD with Horse Trailer,City > Farm,2009.0,176.0,/sets/7635-1/51417.jpg/180x180p.jpg,/sets/7635-1/4wd-with-horse-trailer/,[],0.0
20002-1,4x4 Fire Truck,City > Fire,2008.0,56.0,/sets/20002-1/82379.jpg/180x180p.jpg,/sets/20002-1/4x4-fire-truck/,[],0.0
4208-1,4x4 Fire Truck,City > Fire,2012.0,243.0,/sets/4208-1/11247.jpg/180x180p.jpg,/sets/4208-1/4x4-fire-truck/,[],0.0
60115-1,4 x 4 Off Roader,City > Off-Road,2016.0,184.0,/sets/60115-1/3920.jpg/180x180p.jpg,/sets/60115-1/4-x-4-off-roader/,"['\n$24.10\n', '\n$24.10\n']",24.1
60165-1,4 x 4 Response Unit,City > Coast Guard,2017.0,347.0,/sets/60165-1/1506.jpg/180x180p.jpg,/sets/60165-1/4-x-4-response-unit/,[],0.0
60149-1,4x4 with Catamaran,City,2017.0,198.0,/sets/60149-1/29290.jpg/180x180p.jpg,/sets/60149-1/4x4-with-catamaran/,"['\n$25.78\n', '\n$25.78\n']",25.78
5005749-1,Adventures in the Arctic Collection,City,2018.0,0.0,/sets/5005749-1/102507.jpg/180x180p.jpg,/sets/5005749-1/adventures-in-the-arctic-collection/,[],0.0
2064-1,Air Ambulance,City > Hospital,2007.0,116.0,/sets/2064-1/6759.jpg/180x180p.jpg,/sets/2064-1/air-ambulance/,"['\n$48.59\n', '\n$48.59\n']",48.59
2928-1,Airline Promotional Set,City > Airport,2006.0,146.0,/sets/2928-1/3935.jpg/180x180p.jpg,/sets/2928-1/airline-promotional-set/,"['\n$48.59\n', '\n$48.59\n']",48.59
2928-2,Airline Promotional Set (ANA Version),City > Airport,2008.0,147.0,/sets/2928-2/2022.jpg/180x180p.jpg,/sets/2928-2/airline-promotional-set-ana-version/,[],0.0
7732-1,Air Mail,City > Traffic,2008.0,88.0,/sets/7732-1/6436.jpg/180x180p.jpg,/sets/7732-1/air-mail/,[],0.0
7901-1,Airplane Mechanic,City > Airport,2006.0,31.0,/sets/7901-1/62105.jpg/180x180p.jpg,/sets/7901-1/airplane-mechanic/,[],0.0
7894-1,Airport,City > Airport,2006.0,705.0,/sets/7894-1/56044.jpg/180x180p.jpg,/sets/7894-1/airport/,"['\n$276.68\n', '\n$276.68\n']",276.68
3182-1,Airport,City > Airport,2010.0,705.0,/sets/3182-1/7958.jpg/180x180p.jpg,/sets/3182-1/airport/,"['\n$225.00\n', '\n$225.00\n']",225.0
60103-1,Airport Air Show,City > Airport,2016.0,678.0,/sets/60103-1/13090.jpg/180x180p.jpg,/sets/60103-1/airport-air-show/,"['\n$26.35\n', '\n$26.35\n']",26.35
7894-2,Airport - ANA Version,City > Airport,2007.0,707.0,/sets/7894-2/12080.jpg/180x180p.jpg,/sets/7894-2/airport-ana-version/,[],0.0
60101-1,Airport Cargo Plane,City > Airport,2016.0,157.0,/sets/60101-1/9570.jpg/180x180p.jpg,/sets/60101-1/airport-cargo-plane/,"['\n$59.49\n', '\n$59.49\n']",59.49
7891-1,Airport Firetruck,City > Airport,2006.0,148.0,/sets/7891-1/5606.jpg/180x180p.jpg,/sets/7891-1/airport-firetruck/,"['\n$43.63\n', '\n$43.63\n']",43.63
60061-1,Airport Fire Truck,City > Airport,2014.0,326.0,/sets/60061-1/14765.jpg/180x180p.jpg,/sets/60061-1/airport-fire-truck/,[],0.0
60104-1,Airport Passenger Terminal,City > Airport,2016.0,694.0,/sets/60104-1/9563.jpg/180x180p.jpg,/sets/60104-1/airport-passenger-terminal/,[],0.0
60100-1,Airport Starter Set,City > Airport,2016.0,81.0,/sets/60100-1/13082.jpg/180x180p.jpg,/sets/60100-1/airport-starter-set/,"['\n$14.99\n', '\n$14.99\n']",14.99
60102-1,Airport VIP Service,City > Airport,2016.0,364.0,/sets/60102-1/6600.jpg/180x180p.jpg,/sets/60102-1/airport-vip-service/,"['\n$82.80\n', '\n$82.80\n']",82.8
60260-1,Air Race,City > Airport,2020.0,140.0,/sets/60260-1/68187.jpg/180x180p.jpg,/sets/60260-1/air-race/,"['\n$32.89\n', '\n$28.59\n', '\n$32.89\n', '\n$28.59\n']",30.74
60177-1,Airshow Jet,City > Airport,2018.0,87.0,/sets/60177-1/959.jpg/180x180p.jpg,/sets/60177-1/airshow-jet/,[],0.0
60289-1,Airshow Jet Transporter,City,2021.0,281.0,/sets/60289-1/77067.jpg/180x180p.jpg,/sets/60289-1/airshow-jet-transporter/,"['\n$50.23\n', '\n$64.99\n', '\n$22.27\n', '\n$50.23\n', '\n$64.99\n', '\n$22.27\n']",45.83
7643-1,Air Show Plane,City > Airport,2009.0,115.0,/sets/7643-1/6884.jpg/180x180p.jpg,/sets/7643-1/air-show-plane/,[],0.0
952209-1,Allie Aires’ Firefighter Jet,City > Fire,2022.0,24.0,/sets/952209-1/108443.jpg/180x180p.jpg,/sets/952209-1/allie-aires-firefighter-jet/,"['\n$3.98\n', '\n$3.98\n']",3.98
7890-1,Ambulance,City > Hospital,2006.0,118.0,/sets/7890-1/12308.jpg/180x180p.jpg,/sets/7890-1/ambulance/,[],0.0
4431-1,Ambulance,City > Hospital,2012.0,199.0,/sets/4431-1/6481.jpg/180x180p.jpg,/sets/4431-1/ambulance/,"['\n$86.94\n', '\n$86.94\n']",86.94
60179-1,Ambulance Helicopter,City > Hospital,2018.0,190.0,/sets/60179-1/538.jpg/180x180p.jpg,/sets/60179-1/ambulance-helicopter/,"['\n$34.99\n', '\n$34.99\n']",34.99
60116-1,Ambulance Plane,City > Hospital,2016.0,183.0,/sets/60116-1/13066.jpg/180x180p.jpg,/sets/60116-1/ambulance-plane/,"['\n$32.77\n', '\n$32.77\n']",32.77
5002136-1,Arctic Accessory Set,City > Arctic,2014.0,25.0,/sets/5002136-1/7281.jpg/180x180p.jpg,/sets/5002136-1/arctic-accessory-set/,[],0.0
60193-1,Arctic Air Transport,City > Arctic,2018.0,277.0,/sets/60193-1/2663.jpg/180x180p.jpg,/sets/60193-1/arctic-air-transport/,"['\n$49.99\n', '\n$126.00\n', '\n$49.99\n', '\n$126.00\n']",88.0
60036-1,Arctic Base Camp,City > Arctic,2014.0,733.0,/sets/60036-1/2429.jpg/180x180p.jpg,/sets/60036-1/arctic-base-camp/,[],0.0
5004189-1,Arctic Collection,City > Arctic,2014.0,0.0,/sets/5004189-1/102241.jpg/180x180p.jpg,/sets/5004189-1/arctic-collection/,[],0.0
60191-1,Arctic Exploration Team,City > Arctic,2018.0,70.0,/sets/60191-1/2655.jpg/180x180p.jpg,/sets/60191-1/arctic-exploration-team/,[],0.0
951810-1,Arctic Explorer with Snowmobile,City > Arctic,2018.0,39.0,/sets/951810-1/5236.jpg/180x180p.jpg,/sets/951810-1/arctic-explorer-with-snowmobile/,"['\n$3.47\n', '\n$3.47\n']",3.47
60034-1,Arctic Helicrane,City > Arctic,2014.0,262.0,/sets/60034-1/1300.jpg/180x180p.jpg,/sets/60034-1/arctic-helicrane/,"['\n$110.00\n', '\n$110.00\n']",110.0
60062-1,Arctic Icebreaker,City > Arctic,2014.0,718.0,/sets/60062-1/13432.jpg/180x180p.jpg,/sets/60062-1/arctic-icebreaker/,[],0.0
60033-1,Arctic Ice Crawler,City > Arctic,2014.0,113.0,/sets/60033-1/13236.jpg/180x180p.jpg,/sets/60033-1/arctic-ice-crawler/,[],0.0
60192-1,Arctic Ice Crawler,City > Arctic,2018.0,200.0,/sets/60192-1/11343.jpg/180x180p.jpg,/sets/60192-1/arctic-ice-crawler/,"['\n$39.99\n', '\n$39.99\n']",39.99
60190-1,Arctic Ice Glider,City > Arctic,2018.0,50.0,/sets/60190-1/2675.jpg/180x180p.jpg,/sets/60190-1/arctic-ice-glider/,"['\n$10.00\n', '\n$10.00\n']",10.0
30360-1,Arctic Ice Saw,City > Arctic,2018.0,43.0,/sets/30360-1/15538.jpg/180x180p.jpg,/sets/30360-1/arctic-ice-saw/,[],0.0
60195-1,Arctic Mobile Exploration Base,City > Arctic,2018.0,786.0,/sets/60195-1/2706.jpg/180x180p.jpg,/sets/60195-1/arctic-mobile-exploration-base/,"['\n$130.00\n', '\n$111.07\n', '\n$130.00\n', '\n$111.07\n']",120.54
60035-1,Arctic Outpost,City > Arctic,2014.0,374.0,/sets/60035-1/417.jpg/180x180p.jpg,/sets/60035-1/arctic-outpost/,[],0.0
30310-1,Arctic Scout,City > Arctic,2014.0,39.0,/sets/30310-1/2457.jpg/180x180p.jpg,/sets/30310-1/arctic-scout/,[],0.0
60194-1,Arctic Scout Truck,City > Arctic,2018.0,322.0,/sets/60194-1/15650.jpg/180x180p.jpg,/sets/60194-1/arctic-scout-truck/,"['\n$80.00\n', '\n$66.21\n', '\n$80.00\n', '\n$66.21\n']",73.1
60032-1,Arctic Snowmobile,City > Arctic,2014.0,44.0,/sets/60032-1/1864.jpg/180x180p.jpg,/sets/60032-1/arctic-snowmobile/,"['\n$39.99\n', '\n$39.99\n']",39.99
60196-1,Arctic Supply Aircraft,City > Arctic,2018.0,707.0,/sets/60196-1/1499.jpg/180x180p.jpg,/sets/60196-1/arctic-supply-aircraft/,"['\n$515.93\n', '\n$515.93\n']",515.93
60064-1,Arctic Supply Plane,City > Arctic,2014.0,374.0,/sets/60064-1/2814.jpg/180x180p.jpg,/sets/60064-1/arctic-supply-plane/,[],0.0
951908-1,Astronaut,City > Mars Exploration,2019.0,18.0,/sets/951908-1/13898.jpg/180x180p.jpg,/sets/951908-1/astronaut/,"['\n$3.12\n', '\n$3.12\n']",3.12
60135-1,ATV Arrest,City > Police,2017.0,47.0,/sets/60135-1/29378.jpg/180x180p.jpg,/sets/60135-1/atv-arrest/,[],0.0
60065-1,ATV Patrol,City > Police,2015.0,59.0,/sets/60065-1/11945.jpg/180x180p.jpg,/sets/60065-1/atv-patrol/,"['\n$9.50\n', '\n$9.50\n']",9.5
60148-1,ATV Race Team,City > Traffic,2017.0,239.0,/sets/60148-1/11411.jpg/180x180p.jpg,/sets/60148-1/atv-race-team/,[],0.0
60060-1,Auto Transporter,City > Traffic,2014.0,350.0,/sets/60060-1/6355.jpg/180x180p.jpg,/sets/60060-1/auto-transporter/,[],0.0
60143-1,Auto Transport Heist,City > Police,2017.0,403.0,/sets/60143-1/28136.jpg/180x180p.jpg,/sets/60143-1/auto-transport-heist/,"['\n$95.37\n', '\n$95.37\n']",95.37
3661-1,Bank & Money Transfer,City > Police,2011.0,409.0,/sets/3661-1/12296.jpg/180x180p.jpg,/sets/3661-1/bank-money-transfer/,"['\n$103.63\n', '\n$103.63\n']",103.63
60212-1,Barbecue Burn Out,City > Fire,2019.0,64.0,/sets/60212-1/10616.jpg/180x180p.jpg,/sets/60212-1/barbecue-burn-out/,"['\n$10.90\n', '\n$10.90\n']",10.9
60346-1,Barn & Farm Animals,City,2022.0,230.0,/sets/60346-1/101734.jpg/180x180p.jpg,/sets/60346-1/barn-farm-animals/,"['\n$69.94\n', '\n$69.99\n', '\n$49.58\n', '\n$69.94\n', '\n$69.99\n', '\n$49.58\n']",63.17
60333-1,Bathtub Stunt Bike,City,2022.0,14.0,/sets/60333-1/101820.jpg/180x180p.jpg,/sets/60333-1/bathtub-stunt-bike/,"['\n$7.97\n', '\n$7.99\n', '\n$10.00\n', '\n$7.97\n', '\n$7.99\n', '\n$10.00\n']",8.65
8398-1,BBQ Stand,City,2009.0,22.0,/sets/8398-1/12919.jpg/180x180p.jpg,/sets/8398-1/bbq-stand/,"['\n$27.12\n', '\n$27.12\n']",27.12
30369-1,Beach Buggy,City,2020.0,45.0,/sets/30369-1/78643.jpg/180x180p.jpg,/sets/30369-1/beach-buggy/,"['\n$13.95\n', '\n$4.50\n', '\n$13.95\n', '\n$4.50\n']",9.22
60328-1,Beach Lifeguard Station,City,2022.0,211.0,/sets/60328-1/95601.jpg/180x180p.jpg,/sets/60328-1/beach-lifeguard-station/,"['\n$0.99\n', '\n$39.99\n', '\n$48.00\n', '\n$0.99\n', '\n$39.99\n', '\n$48.00\n']",29.66
60286-1,Beach Rescue ATV,City,2021.0,79.0,/sets/60286-1/77166.jpg/180x180p.jpg,/sets/60286-1/beach-rescue-atv/,"['\n$21.94\n', '\n$18.00\n', '\n$21.94\n', '\n$18.00\n']",19.97
40302-1,Become My City Hero,City > Police,2018.0,85.0,/sets/40302-1/11306.jpg/180x180p.jpg,/sets/40302-1/become-my-city-hero/,"['\n$4.95\n', '\n$4.95\n']",4.95
